"page_number","title","url","metascore","userscore","publish_date"
"165","Deus Ex: The Fall (PC)","/game/pc/deus-ex-the-fall","45","3.0","2014-03-17"
"165","Ghostbusters: Sanctum of Slime (X360)","/game/xbox-360/ghostbusters-sanctum-of-slime","45","3.4","2011-03-23"
"165","NFL Tour (PS3)","/game/playstation-3/nfl-tour","45","","2008-01-08"
"165","LA Cops (PC)","/game/pc/la-cops","45","6.1","2015-03-13"
"165","Interpol: The Trail of Dr. Chaos (X360)","/game/xbox-360/interpol-the-trail-of-dr-chaos","45","3.0","2009-01-07"
"165","Rock of the Dead (PS3)","/game/playstation-3/rock-of-the-dead","45","","2010-10-19"
"165","CSI: Crime Scene Investigation (XBOX)","/game/xbox/csi-crime-scene-investigation","45","7.3","2004-12-14"
"165","Bubsy: The Woolies Strike Back (PS4)","/game/playstation-4/bubsy-the-woolies-strike-back","45","5.8","2017-10-31"
"165","Soldier of Fortune: Payback (PC)","/game/pc/soldier-of-fortune-payback","45","4.7","2007-11-14"
"165","The Cursed Crusade (PS3)","/game/playstation-3/the-cursed-crusade","45","5.0","2011-10-25"
"165","Hysteria Hospital: Emergency Ward (DS)","/game/ds/hysteria-hospital-emergency-ward","45","","2009-06-16"
"165","7 Days to Die (PS4)","/game/playstation-4/7-days-to-die","45","5.8","2016-06-28"
"165","Stronghold: Crusader Extreme (PC)","/game/pc/stronghold-crusader-extreme","45","6.7","2008-06-02"
"165","The Ant Bully (WII)","/game/wii/the-ant-bully","45","2.4","2006-12-05"
"165","Golden Axe: Beast Rider (X360)","/game/xbox-360/golden-axe-beast-rider","45","5.8","2008-10-14"
"165","D1 Professional Drift Grand Prix Series (PS2)","/game/playstation-2/d1-professional-drift-grand-prix-series","45","","2006-08-15"
"165","Reservoir Dogs: Bloody Days (PC)","/game/pc/reservoir-dogs-bloody-days","45","5.7","2017-05-18"
"165","Everreach: Project Eden (PC)","/game/pc/everreach-project-eden","45","4.8","2019-12-04"
"165","Maize (PS4)","/game/playstation-4/maize","45","","2017-09-12"
"165","The Huntsman: Winter's Curse (PS4)","/game/playstation-4/the-huntsman-winters-curse","45","","2016-08-16"
"165","Red Bull X-Fighters (X360)","/game/xbox-360/red-bull-x-fighters","45","","2011-09-14"
"165","Football Mogul 2007 (PC)","/game/pc/football-mogul-2007","45","6.0","2006-12-15"
"165","Brothers in Arms: Double Time (WII)","/game/wii/brothers-in-arms-double-time","45","6.6","2008-09-23"
"165","Major League Eating: The Game (WII)","/game/wii/major-league-eating-the-game","45","5.0","2008-07-14"
"165","WWE 2K20 (XONE)","/game/xbox-one/wwe-2k20","45","1.1","2019-10-22"
"165","PDC World Championship Darts 2009 (DS)","/game/ds/pdc-world-championship-darts-2009","45","","2009-06-16"
"165","N3II: Ninety-Nine Nights (X360)","/game/xbox-360/n3ii-ninety-nine-nights","45","6.8","2010-06-29"
"165","Heaven & Hell (2003) (PC)","/game/pc/heaven-hell-2003","45","7.0","2003-08-31"
"165","007 Legends (X360)","/game/xbox-360/007-legends","45","4.5","2012-10-16"
"165","Stop Stress: A Day of Fury (WII)","/game/wii/stop-stress-a-day-of-fury","45","3.3","2009-12-07"
"165","Racquet Sports (PS3)","/game/playstation-3/racquet-sports","45","4.3","2010-09-14"
"165","Napoleon Dynamite: The Game (DS)","/game/ds/napoleon-dynamite-the-game","45","7.3","2007-10-23"
"165","NPPL Championship Paintball 2009 (PS3)","/game/playstation-3/nppl-championship-paintball-2009","45","6.7","2008-11-18"
"165","Splat Renegade Paintball (PC)","/game/pc/splat-renegade-paintball","45","7.1","2005-10-11"
"165","Narcos: Rise of the Cartels (PC)","/game/pc/narcos-rise-of-the-cartels","45","3.5","2019-11-19"
"165","Project Root (PS4)","/game/playstation-4/project-root","45","5.6","2015-04-28"
"165","Fantastic Four: Rise of the Silver Surfer (X360)","/game/xbox-360/fantastic-four-rise-of-the-silver-surfer","45","5.4","2007-06-15"
"165","Supercar Street Challenge (PC)","/game/pc/supercar-street-challenge","45","4.4","2001-10-30"
"165","Aliens: Colonial Marines (PC)","/game/pc/aliens-colonial-marines","45","3.5","2013-02-11"
"165","Made Man: Confessions of the Family Blood (PS2)","/game/playstation-2/made-man-confessions-of-the-family-blood","45","","2007-04-02"
"165","Fighting Fantasy: The Warlock of Firetop Mountain (DS)","/game/ds/fighting-fantasy-the-warlock-of-firetop-mountain","45","8.1","2009-11-23"
"165","Call of Juarez: The Cartel (PS3)","/game/playstation-3/call-of-juarez-the-cartel","45","5.4","2011-07-19"
"165","Dead Horde (PC)","/game/pc/dead-horde","45","4.9","2011-07-27"
"165","Mr. Driller Online (X360)","/game/xbox-360/mr-driller-online","45","6.3","2008-04-02"
"165","Infinity Runner (PS4)","/game/playstation-4/infinity-runner","45","5.5","2015-04-21"
"165","Grooverider Slot Car Thunder (XBOX)","/game/xbox/grooverider-slot-car-thunder","45","7.3","2003-09-26"
"165","Generation Zero (PS4)","/game/playstation-4/generation-zero","45","5.9","2019-03-26"
"165","Hard Truck: Apocalypse (PC)","/game/pc/hard-truck-apocalypse","45","8.5","2006-06-26"
"165","Hard Rock Casino (PS2)","/game/playstation-2/hard-rock-casino","45","","2006-11-27"
"165","Hyperdimension Neptunia (PS3)","/game/playstation-3/hyperdimension-neptunia","45","6.6","2011-02-15"
"165","Bravo Team (PS4)","/game/playstation-4/bravo-team","45","4.4","2018-03-06"
"165","Rodea the Sky Soldier (3DS)","/game/3ds/rodea-the-sky-soldier","45","5.7","2015-11-10"
"165","Smart Bomb (PSP)","/game/psp/smart-bomb","45","6.2","2005-05-10"
"165","Catwoman (XBOX)","/game/xbox/catwoman","45","4.6","2004-07-20"
"165","Earthworm Jim 2 (GBA)","/game/game-boy-advance/earthworm-jim-2","45","6.0","2002-05-31"
"165","Shadow the Hedgehog (PS2)","/game/playstation-2/shadow-the-hedgehog","45","5.7","2005-11-15"
"165","Crash: Mind Over Mutant (DS)","/game/ds/crash-mind-over-mutant","45","5.4","2008-10-07"
"165","Battlestar Galactica (PC)","/game/pc/battlestar-galactica","45","","2007-10-23"
"165","Rodea the Sky Soldier (WIIU)","/game/wii-u/rodea-the-sky-soldier","45","6.4","2015-11-10"
"165","Warriors: Legends of Troy (PS3)","/game/playstation-3/warriors-legends-of-troy","44","7.3","2011-03-15"
"165","Ford Bold Moves Street Racing (XBOX)","/game/xbox/ford-bold-moves-street-racing","44","","2006-09-25"
"165","Darkest of Days (X360)","/game/xbox-360/darkest-of-days","44","4.9","2009-09-10"
"165","The Scourge Project: Episodes 1 and 2 (PC)","/game/pc/the-scourge-project-episodes-1-and-2","44","4.4","2010-04-09"
"165","Sword of the Stars II: Lords of Winter (PC)","/game/pc/sword-of-the-stars-ii-lords-of-winter","44","4.7","2011-10-28"
"165","Zoo Tycoon DS (DS)","/game/ds/zoo-tycoon-ds","44","6.6","2005-10-11"
"165","Watchmen: The End Is Nigh Part 2 (PC)","/game/pc/watchmen-the-end-is-nigh-part-2","44","5.4","2009-07-29"
"165","Teenage Mutant Ninja Turtles: Mutants in Manhattan (PS4)","/game/playstation-4/teenage-mutant-ninja-turtles-mutants-in-manhattan","44","5.5","2016-05-24"
"165","Dinotopia: The Sunstone Odyssey (XBOX)","/game/xbox/dinotopia-the-sunstone-odyssey","44","","2003-08-05"
"165","Superman: The Man of Steel (XBOX)","/game/xbox/superman-the-man-of-steel","44","5.4","2002-11-19"
"165","ESPN National Hockey Night (PS2)","/game/playstation-2/espn-national-hockey-night","44","","2001-03-25"
"165","Watchmen: The End Is Nigh Part 2 (X360)","/game/xbox-360/watchmen-the-end-is-nigh-part-2","44","6.4","2009-08-26"
"165","Hummer Badlands (XBOX)","/game/xbox/hummer-badlands","44","6.0","2006-04-14"
"165","TMNT: Mutant Melee (GC)","/game/gamecube/tmnt-mutant-melee","44","5.2","2005-03-16"
"165","Last Rebellion (PS3)","/game/playstation-3/last-rebellion","44","4.7","2010-02-23"
"165","Chronovolt (VITA)","/game/playstation-vita/chronovolt","44","3.2","2012-12-31"
"166","Dead Island: Ryder White (X360)","/game/xbox-360/dead-island-ryder-white","44","6.2","2012-02-01"
"166","The Mummy Returns (PS2)","/game/playstation-2/the-mummy-returns","44","7.0","2001-10-03"
"166","State of Emergency 2 (PS2)","/game/playstation-2/state-of-emergency-2","44","6.0","2006-02-14"
"166","AeternoBlade II (Switch)","/game/switch/aeternoblade-ii","44","4.8","2019-10-11"
"166","Fimbul (Switch)","/game/switch/fimbul","44","","2019-02-28"
"166","Golden Axe: Beast Rider (PS3)","/game/playstation-3/golden-axe-beast-rider","44","5.8","2008-10-14"
"166","MotoGP 08 (WII)","/game/wii/motogp-08","44","5.4","2009-03-24"
"166","Hard Rock Casino (PSP)","/game/psp/hard-rock-casino","44","","2007-04-24"
"166","Bubsy: The Woolies Strike Back (PC)","/game/pc/bubsy-the-woolies-strike-back","44","4.8","2017-10-31"
"166","Harry Potter and the Deathly Hallows, Part 2 (X360)","/game/xbox-360/harry-potter-and-the-deathly-hallows-part-2","44","4.9","2011-07-12"
"166","Swashbucklers: Blue vs. Grey (PC)","/game/pc/swashbucklers-blue-vs-grey","44","3.8","2007-11-08"
"166","Discs of Tron (X360)","/game/xbox-360/discs-of-tron","44","6.7","2008-02-13"
"166","Splat Renegade Paintball (XBOX)","/game/xbox/splat-renegade-paintball","44","","2005-10-11"
"166","Big Mutha Truckers 2 (PC)","/game/pc/big-mutha-truckers-2","44","2.6","2005-08-23"
"166","Warriors Orochi 2 (X360)","/game/xbox-360/warriors-orochi-2","44","8.1","2008-09-23"
"166","Big Beach Sports (WII)","/game/wii/big-beach-sports","44","8.0","2008-06-24"
"166","The Sacred Rings (PC)","/game/pc/the-sacred-rings","44","","2007-03-07"
"166","Transformers: Rise of the Dark Spark (X360)","/game/xbox-360/transformers-rise-of-the-dark-spark","44","5.6","2014-06-24"
"166","Tetris Worlds (PS2)","/game/playstation-2/tetris-worlds","44","6.2","2002-03-20"
"166","NFL QB Club 2001 (DC)","/game/dreamcast/nfl-qb-club-2001","44","","2000-07-30"
"166","Q*bert: Rebooted (PS4)","/game/playstation-4/qbert-rebooted","44","4.9","2015-02-17"
"166","Risen 3: Titan Lords (X360)","/game/xbox-360/risen-3-titan-lords","44","4.6","2014-08-12"
"166","Army Men: Sarge's War (XBOX)","/game/xbox/army-men-sarges-war","44","","2004-08-02"
"166","Pac-Man World 3 (DS)","/game/ds/pac-man-world-3","44","7.8","2005-12-07"
"166","Combat of Giants: Dinosaurs 3D (3DS)","/game/3ds/combat-of-giants-dinosaurs-3d","44","5.3","2011-03-27"
"166","Husk (PC)","/game/pc/husk","44","4.4","2017-02-03"
"166","Naughty Bear: Panic in Paradise (PS3)","/game/playstation-3/naughty-bear-panic-in-paradise","44","7.5","2012-10-08"
"166","Johnny Kung Fu (3DS)","/game/3ds/johnny-kung-fu","44","4.9","2012-07-12"
"166","FunTown Mahjong (X360)","/game/xbox-360/funtown-mahjong","44","","2009-01-28"
"166","Crash Time: Autobahn Pursuit (X360)","/game/xbox-360/crash-time-autobahn-pursuit","44","6.9","2008-08-05"
"166","Godzilla: Unleashed (WII)","/game/wii/godzilla-unleashed","44","7.2","2007-12-05"
"166","Beowulf: The Game (PC)","/game/pc/beowulf-the-game","44","5.2","2007-11-13"
"166","NeverEnd (2006) (PC)","/game/pc/neverend-2006","44","5.2","2006-10-02"
"166","Jonny Moseley Mad Trix (PS2)","/game/playstation-2/jonny-moseley-mad-trix","44","5.7","2001-12-26"
"166","Street Trace: NYC (X360)","/game/xbox-360/street-trace-nyc","44","6.6","2007-08-22"
"166","Tom Clancy's Ghost Recon Advanced Warfighter (PS2)","/game/playstation-2/tom-clancys-ghost-recon-advanced-warfighter","44","4.4","2006-03-28"
"166","Harmonix Music VR (PS4)","/game/playstation-4/harmonix-music-vr","44","6.2","2016-10-10"
"166","Cops 2170: The Power of Law (PC)","/game/pc/cops-2170-the-power-of-law","44","7.9","2005-01-27"
"166","C.O.R.E. (DS)","/game/ds/core","44","6.9","2009-08-11"
"166","Oddworld: Munch's Oddysee (GBA)","/game/game-boy-advance/oddworld-munchs-oddysee","44","2.9","2003-09-24"
"166","Dragonriders: Chronicles of Pern (PC)","/game/pc/dragonriders-chronicles-of-pern","44","5.8","2001-08-13"
"166","Iron Man (PSP)","/game/psp/iron-man","44","6.4","2008-05-02"
"166","Yu-Gi-Oh! The Falsebound Kingdom (GC)","/game/gamecube/yu-gi-oh!-the-falsebound-kingdom","44","7.2","2003-11-04"
"166","Mike Tyson Boxing (GBA)","/game/game-boy-advance/mike-tyson-boxing","44","","2002-03-06"
"166","Mike Tyson Boxing (PS)","/game/playstation/mike-tyson-boxing","44","","2000-10-23"
"166","TotemBall (X360)","/game/xbox-360/totemball","44","3.0","2006-10-04"
"166","Hellboy: The Science of Evil (X360)","/game/xbox-360/hellboy-the-science-of-evil","44","5.7","2008-06-24"
"166","Vaccine (Switch)","/game/switch/vaccine","44","4.2","2017-07-06"
"166","Cortex Command (PC)","/game/pc/cortex-command","44","7.2","2012-09-28"
"166","NPPL Championship Paintball 2009 (X360)","/game/xbox-360/nppl-championship-paintball-2009","44","6.6","2008-11-25"
"166","Iron Man (WII)","/game/wii/iron-man","44","6.8","2008-05-02"
"166","Black Stone: Magic & Steel (XBOX)","/game/xbox/black-stone-magic-steel","44","7.1","2003-03-19"
"166","Ridge Racer (VITA)","/game/playstation-vita/ridge-racer","44","3.9","2012-03-13"
"166","Battleship (PS3)","/game/playstation-3/battleship","44","2.8","2012-05-15"
"166","SunAge (PC)","/game/pc/sunage","44","7.5","2007-11-30"
"166","Submersed (PS4)","/game/playstation-4/submersed","44","4.4","2019-07-17"
"166","Mindjack (PS3)","/game/playstation-3/mindjack","44","1.9","2011-01-18"
"166","Infinity Runner (XONE)","/game/xbox-one/infinity-runner","44","","2015-04-22"
"166","Tony Hawk Ride (PS3)","/game/playstation-3/tony-hawk-ride","44","2.1","2009-11-17"
"166","Combat: Task Force 121 (XBOX)","/game/xbox/combat-task-force-121","44","8.8","2005-03-27"
"166","Empire of Magic (PC)","/game/pc/empire-of-magic","44","","2003-04-30"
"166","Evolution Skateboarding (PS2)","/game/playstation-2/evolution-skateboarding","44","7.4","2002-10-09"
"166","Salt Lake 2002 (PC)","/game/pc/salt-lake-2002","44","","2002-01-23"
"166","Calvino Noir (PS4)","/game/playstation-4/calvino-noir","44","7.1","2015-08-25"
"166","Tornado (DS)","/game/ds/tornado","44","","2008-10-27"
"166","Gothic 3: Forsaken Gods (PC)","/game/pc/gothic-3-forsaken-gods","44","3.3","2008-11-20"
"166","MilitAnt (PS4)","/game/playstation-4/militant","44","5.4","2016-07-12"
"166","Pirates vs Ninjas Dodgeball (X360)","/game/xbox-360/pirates-vs-ninjas-dodgeball","44","6.0","2008-09-03"
"166","Buffy the Vampire Slayer: Wrath of the Darkhul King (GBA)","/game/game-boy-advance/buffy-the-vampire-slayer-wrath-of-the-darkhul-king","44","8.8","2003-06-24"
"166","Metal Dungeon (XBOX)","/game/xbox/metal-dungeon","44","6.0","2002-12-15"
"166","Jurassic Park III: The DNA Factor (GBA)","/game/game-boy-advance/jurassic-park-iii-the-dna-factor","44","5.4","2001-07-16"
"166","Bombshell (2016) (PC)","/game/pc/bombshell-2016","43","3.7","2016-01-29"
"166","Enemy Front (PS3)","/game/playstation-3/enemy-front","43","5.8","2014-06-10"
"166","Terminator Salvation (PS3)","/game/playstation-3/terminator-salvation","43","4.1","2009-05-19"
"166","Turning Point: Fall of Liberty (X360)","/game/xbox-360/turning-point-fall-of-liberty","43","6.8","2008-02-26"
"166","Star Trek The Video Game (PC)","/game/pc/star-trek-the-video-game","43","2.3","2013-04-23"
"166","Danger Girl (PS)","/game/playstation/danger-girl","43","5.8","2000-09-06"
"166","Word Puzzle (X360)","/game/xbox-360/word-puzzle","43","","2007-11-07"
"166","Devil's Third (WIIU)","/game/wii-u/devils-third","43","6.7","2015-08-28"
"166","Blood Knights (X360)","/game/xbox-360/blood-knights","43","4.9","2013-11-01"
"166","Digimon World Data Squad (PS2)","/game/playstation-2/digimon-world-data-squad","43","7.7","2007-09-18"
"166","Six Flags Fun Park (WII)","/game/wii/six-flags-fun-park","43","7.1","2009-03-03"
"166","Monster Jam (X360)","/game/xbox-360/monster-jam","43","6.3","2007-11-13"
"166","Ghostbusters: Sanctum of Slime (PC)","/game/pc/ghostbusters-sanctum-of-slime","43","4.7","2011-03-23"
"166","Power Rangers Super Megaforce (3DS)","/game/3ds/power-rangers-super-megaforce","43","5.0","2014-10-28"
"166","Quantum Theory (PS3)","/game/playstation-3/quantum-theory","43","5.0","2010-09-28"
"166","John Deere: Harvest in the Heartland (DS)","/game/ds/john-deere-harvest-in-the-heartland","43","","2007-11-20"
"166","New Rally-X (X360)","/game/xbox-360/new-rally-x","43","5.3","2006-12-27"
"166","Harry Potter and the Deathly Hallows, Part 2 (PC)","/game/pc/harry-potter-and-the-deathly-hallows-part-2","43","4.6","2011-07-12"
"166","FIFA 20: Legacy Edition (Switch)","/game/switch/fifa-20-legacy-edition","43","0.9","2019-09-27"
"166","Soldner: Secret Wars (PC)","/game/pc/soldner-secret-wars","43","4.3","2004-06-22"
"166","Hatred (PC)","/game/pc/hatred","43","4.7","2015-06-01"
"166","Flushed Away (PS2)","/game/playstation-2/flushed-away","43","5.8","2006-10-24"
"166","New Gundam Breaker (PS4)","/game/playstation-4/new-gundam-breaker","43","2.9","2018-06-22"
"166","PDC World Championship Darts 2008 (PSP)","/game/psp/pdc-world-championship-darts-2008","43","","2009-06-16"
"166","PlayStation Move Ape Escape (PS3)","/game/playstation-3/playstation-move-ape-escape","43","4.6","2011-07-05"
"166","1950s Lawn Mower Kids (DS)","/game/ds/1950s-lawn-mower-kids","43","","2011-11-03"
"166","Painkiller: Redemption (PC)","/game/pc/painkiller-redemption","43","5.0","2011-02-25"
"166","Final Fight: Streetwise (PS2)","/game/playstation-2/final-fight-streetwise","43","7.1","2006-02-28"
"166","Zathura (PS2)","/game/playstation-2/zathura","43","2.0","2005-11-02"
"167","Pac-Man Party 3D (3DS)","/game/3ds/pac-man-party-3d","43","4.6","2011-11-08"
"167","G.I. Joe: The Rise of Cobra (PS3)","/game/playstation-3/gi-joe-the-rise-of-cobra","43","4.7","2009-08-04"
"167","Sonic the Hedgehog (PS3)","/game/playstation-3/sonic-the-hedgehog","43","4.2","2007-01-30"
"167","Super Dungeon Bros (PS4)","/game/playstation-4/super-dungeon-bros","43","1.9","2016-11-01"
"167","Omerta: City of Gangsters (X360)","/game/xbox-360/omerta-city-of-gangsters","43","3.5","2013-02-12"
"167","MLB Slugfest 20-04 (GBA)","/game/game-boy-advance/mlb-slugfest-20-04","43","","2003-03-18"
"167","ECW Anarchy Rulz (PS)","/game/playstation/ecw-anarchy-rulz","43","6.3","2000-08-18"
"167","Star Wars The Clone Wars: Republic Heroes (X360)","/game/xbox-360/star-wars-the-clone-wars-republic-heroes","43","6.1","2009-10-06"
"167","Yaiba: Ninja Gaiden Z (PS3)","/game/playstation-3/yaiba-ninja-gaiden-z","43","4.4","2014-03-18"
"167","America's Army: True Soldiers (X360)","/game/xbox-360/americas-army-true-soldiers","43","6.7","2007-11-15"
"167","Harry Potter and the Deathly Hallows, Part 2 (PS3)","/game/playstation-3/harry-potter-and-the-deathly-hallows-part-2","43","5.6","2011-07-12"
"167","The Golden Compass (DS)","/game/ds/the-golden-compass","43","5.2","2007-12-04"
"167","Myst (DS)","/game/ds/myst","43","3.0","2008-05-13"
"167","Dead or Alive Xtreme 3: Fortune (PS4)","/game/playstation-4/dead-or-alive-xtreme-3-fortune","43","7.4","2016-03-24"
"167","Surgeon Simulator: Experience Reality (PS4)","/game/playstation-4/surgeon-simulator-experience-reality","43","4.1","2016-12-03"
"167","Cruis'n Exotica (N64)","/game/nintendo-64/cruisn-exotica","43","7.0","2000-10-16"
"167","Backyard Wrestling 2: There Goes the Neighborhood (XBOX)","/game/xbox/backyard-wrestling-2-there-goes-the-neighborhood","43","","2004-11-16"
"167","Dead Alliance (XONE)","/game/xbox-one/dead-alliance","43","3.4","2017-08-29"
"167","Will of Steel (PC)","/game/pc/will-of-steel","43","6.5","2005-02-04"
"167","Aliens: Colonial Marines (PS3)","/game/playstation-3/aliens-colonial-marines","43","3.6","2013-02-12"
"167","Rise of the Guardians (X360)","/game/xbox-360/rise-of-the-guardians","43","3.7","2012-11-20"
"167","Star Wars The Clone Wars: Republic Heroes (PS3)","/game/playstation-3/star-wars-the-clone-wars-republic-heroes","43","5.3","2009-10-06"
"167","Tron (X360)","/game/xbox-360/tron","43","7.0","2008-01-09"
"167","Farscape: The Game (PC)","/game/pc/farscape-the-game","43","","2002-08-08"
"167","Justice League Heroes (DS)","/game/ds/justice-league-heroes","43","6.3","2006-10-17"
"167","Gardening Mama 2: Forest Friends (3DS)","/game/3ds/gardening-mama-2-forest-friends","43","","2014-04-29"
"167","Ben 10: Omniverse (WIIU)","/game/wii-u/ben-10-omniverse","43","6.0","2012-11-18"
"167","Hot Wheels: Beat That! (X360)","/game/xbox-360/hot-wheels-beat-that!","43","5.8","2007-09-26"
"167","TMNT: Mutant Melee (XBOX)","/game/xbox/tmnt-mutant-melee","43","4.8","2005-03-15"
"167","Naughty Bear (PS3)","/game/playstation-3/naughty-bear","43","5.7","2010-06-25"
"167","Bliss Island (X360)","/game/xbox-360/bliss-island","43","7.0","2008-03-12"
"167","Jeremy McGrath Supercross 2000 (PS)","/game/playstation/jeremy-mcgrath-supercross-2000","43","","2000-07-14"
"167","Transformers: Rise of the Dark Spark (PS4)","/game/playstation-4/transformers-rise-of-the-dark-spark","43","4.3","2014-06-24"
"167","Funk of Titans (XONE)","/game/xbox-one/funk-of-titans","43","4.3","2015-01-09"
"167","RollerCoaster Tycoon World (PC)","/game/pc/rollercoaster-tycoon-world","43","2.2","2016-11-16"
"167","Air Conflicts: Vietnam (PC)","/game/pc/air-conflicts-vietnam","43","2.7","2013-10-02"
"167","Asphalt 3D (3DS)","/game/3ds/asphalt-3d","43","5.1","2011-03-22"
"167","Fast Draw Showdown (WII)","/game/wii/fast-draw-showdown","43","","2010-01-04"
"167","NBA Live 14 (PS4)","/game/playstation-4/nba-live-14","43","2.6","2013-11-19"
"167","Dynasty Warriors 6 (PS2)","/game/playstation-2/dynasty-warriors-6","43","5.8","2008-11-18"
"167","Justice League: Chronicles (GBA)","/game/game-boy-advance/justice-league-chronicles","43","","2003-11-12"
"167","Ice Age: Continental Drift - Arctic Games (X360)","/game/xbox-360/ice-age-continental-drift---arctic-games","43","5.9","2012-07-10"
"167","Naughty Bear (X360)","/game/xbox-360/naughty-bear","43","5.6","2010-06-25"
"167","Deadfall Adventures (X360)","/game/xbox-360/deadfall-adventures","43","7.7","2013-11-15"
"167","Furu Furu Park (WII)","/game/wii/furu-furu-park","43","4.8","2008-01-17"
"167","Battle: Los Angeles (PS3)","/game/playstation-3/battle-los-angeles","43","4.4","2011-03-22"
"167","Rengoku: The Tower of Purgatory (PSP)","/game/psp/rengoku-the-tower-of-purgatory","43","5.9","2005-04-26"
"167","WWE 2K20 (PS4)","/game/playstation-4/wwe-2k20","43","1.4","2019-10-22"
"167","Mindjack (X360)","/game/xbox-360/mindjack","43","1.4","2011-01-18"
"167","Enki (PC)","/game/pc/enki","43","4.5","2015-07-31"
"167","The Legend of Alon D'ar (PS2)","/game/playstation-2/the-legend-of-alon-dar","43","6.3","2001-12-04"
"167","Jeremy McGrath Supercross 2000 (DC)","/game/dreamcast/jeremy-mcgrath-supercross-2000","43","8.0","1999-09-29"
"167","Venetica (X360)","/game/xbox-360/venetica","42","7.6","2011-01-11"
"167","One Piece: Romance Dawn (3DS)","/game/3ds/one-piece-romance-dawn","42","6.7","2014-02-11"
"167","Game Tycoon (PC)","/game/pc/game-tycoon","42","3.4","2006-03-22"
"167","Iron Man (PS3)","/game/playstation-3/iron-man","42","6.1","2008-05-02"
"167","Ghostbusters: Sanctum of Slime (PS3)","/game/playstation-3/ghostbusters-sanctum-of-slime","42","3.4","2011-03-22"
"167","Stormrise (PC)","/game/pc/stormrise","42","4.9","2009-03-24"
"167","Star Trek The Video Game (X360)","/game/xbox-360/star-trek-the-video-game","42","2.6","2013-04-23"
"167","Touhou Kobuto V: Burst Battle (PS4)","/game/playstation-4/touhou-kobuto-v-burst-battle","42","3.5","2017-10-10"
"167","Mission: Impossible: Operation Surma (GBA)","/game/game-boy-advance/mission-impossible-operation-surma","42","","2003-12-02"
"167","Dino Island (PC)","/game/pc/dino-island","42","7.5","2002-08-24"
"167","Jazz and Faust (PC)","/game/pc/jazz-and-faust","42","","2002-06-13"
"167","The Sopranos: Road to Respect (PS2)","/game/playstation-2/the-sopranos-road-to-respect","42","3.7","2006-11-07"
"167","Final Fight: Streetwise (XBOX)","/game/xbox/final-fight-streetwise","42","5.8","2006-02-28"
"167","G.I. Joe: The Rise of Cobra (X360)","/game/xbox-360/gi-joe-the-rise-of-cobra","42","4.7","2009-08-04"
"167","Fear Effect Sedna (PC)","/game/pc/fear-effect-sedna","42","5.3","2018-03-06"
"167","Block Factory (3DS)","/game/3ds/block-factory","42","5.3","2012-04-26"
"167","Time and Eternity (PS3)","/game/playstation-3/time-and-eternity","42","5.3","2013-07-16"
"167","MC Groovz Dance Craze (GC)","/game/gamecube/mc-groovz-dance-craze","42","6.8","2004-11-22"
"167","Bloodforge (X360)","/game/xbox-360/bloodforge","42","7.3","2012-04-25"
"167","ArchLord (PC)","/game/pc/archlord","42","5.7","2006-10-03"
"167","Nickelodeon Kart Racers (PS4)","/game/playstation-4/nickelodeon-kart-racers","42","4.5","2018-10-23"
"167","Coraline (WII)","/game/wii/coraline","42","6.0","2009-01-27"
"167","Beyond the Law: The Third Wave (PC)","/game/pc/beyond-the-law-the-third-wave","42","4.2","2004-04-02"
"167","Clash of the Titans (X360)","/game/xbox-360/clash-of-the-titans","42","4.0","2010-07-27"
"167","Brave: A Warrior's Tale (X360)","/game/xbox-360/brave-a-warriors-tale","42","5.0","2009-08-04"
"167","Zumba Fitness: Join the Party (X360)","/game/xbox-360/zumba-fitness-join-the-party","42","5.5","2010-11-18"
"167","Turning Point: Fall of Liberty (PS3)","/game/playstation-3/turning-point-fall-of-liberty","42","5.5","2008-02-26"
"167","Family Party: 30 Great Games (WII)","/game/wii/family-party-30-great-games","42","2.4","2008-12-02"
"167","SPRay (WII)","/game/wii/spray","42","4.7","2008-12-03"
"167","KURSK (PC)","/game/pc/kursk","42","3.9","2018-11-07"
"167","Hello Neighbor (XONE)","/game/xbox-one/hello-neighbor","42","4.4","2017-12-08"
"167","Steel Horizon (DS)","/game/ds/steel-horizon","42","5.8","2007-03-20"
"167","Stranger (PC)","/game/pc/stranger","42","4.5","2008-03-26"
"167","Rock Revolution (PS3)","/game/playstation-3/rock-revolution","42","6.6","2008-10-15"
"167","MX vs. ATV Supercross Encore (PS4)","/game/playstation-4/mx-vs-atv-supercross-encore","42","3.9","2015-10-27"
"167","CSI: Crime Scene Investigation: Fatal Conspiracy (X360)","/game/xbox-360/csi-crime-scene-investigation-fatal-conspiracy","42","4.8","2010-10-26"
"167","Go! Sports Skydiving (PS3)","/game/playstation-3/go!-sports-skydiving","42","4.0","2008-02-07"
"167","Prison Break: The Conspiracy (PS3)","/game/playstation-3/prison-break-the-conspiracy","42","3.7","2010-03-30"
"167","Smashing Drive (XBOX)","/game/xbox/smashing-drive","42","","2002-05-13"
"167","ATV: Quad Power Racing (PS)","/game/playstation/atv-quad-power-racing","42","","2000-08-23"
"167","TMNT (DS)","/game/ds/tmnt","42","3.5","2007-03-20"
"167","Arcania: The Complete Tale (PS3)","/game/playstation-3/arcania-the-complete-tale","42","4.6","2013-08-30"
